name,id,iso,population_size,vaccine_hesitant,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
Nepal,126,NP,28608715,0.3468,0.019,0.01888,0.018824,0.018827,0.019063,0.019094,0.019188,0.019341,0.019545,0.019784,0.020038,0.020361,0.020769,0.021222,0.021638,0.022006,0.022343,0.022641,0.022868,0.023034,0.023178,0.022998,0.022355,0.021398,0.020431,0.019412,0.018406,0.017481,0.01662,0.01573,0.014824,0.014052,0.013476,0.013045,0.012631,0.012247,0.011937,0.011705,0.011529,0.011382,0.011271,0.01113,0.010928,0.010686,0.01046,0.010237,0.010013,0.009789,0.009562,0.009328,0.00909,0.008832,0.008543,0.008234,0.007926,0.00762,0.007308,0.006992,0.006676,0.006361,0.006039,0.005759,0.005541,0.005363,0.005184,0.005018,0.004815,0.004547,0.004241,0.003946,0.003643,0.003386,0.003203,0.003065,0.002921,0.002791,0.002608,0.002337,0.002014,0.00171,0.001409,0.001152,0.000966,0.00083,0.000696,0.000571,0.000463,0.000371,0.000293,0.000223,0.000174,0.000139,0.000104,6.70E-05,4.00E-05,2.90E-05,2.30E-05,1.60E-05,8.00E-06,3.00E-06,3.00E-06
Netherlands (the),127,NL,17097123,0.278,0.009921,0.009997,0.010076,0.010159,0.010341,0.01038,0.010435,0.010507,0.010594,0.010688,0.010777,0.010912,0.011113,0.01135,0.011584,0.011837,0.012,0.012018,0.011948,0.011889,0.011809,0.011806,0.011937,0.012148,0.012329,0.012503,0.012631,0.012686,0.012685,0.012687,0.012692,0.012642,0.012518,0.012349,0.012192,0.012049,0.011911,0.011784,0.011682,0.011597,0.011513,0.011571,0.011838,0.012244,0.01264,0.013041,0.013442,0.013821,0.01417,0.014511,0.014845,0.015069,0.015137,0.015087,0.015016,0.014916,0.014748,0.014504,0.014206,0.013888,0.01355,0.013216,0.012905,0.012614,0.012294,0.011915,0.011675,0.011656,0.011751,0.011808,0.0119,0.0117,0.011043,0.010097,0.009189,0.008242,0.007445,0.006923,0.006579,0.00619,0.005801,0.005409,0.004989,0.004557,0.004155,0.003781,0.003396,0.002987,0.002572,0.002142,0.001787,0.001535,0.001247,0.000924,0.000701,0.000602,0.000499,0.000369,0.000212,0.000117,0.000162
New Caledonia,128,NC,282757,0.3756,0.013227,0.013818,0.014295,0.014677,0.014868,0.015105,0.015278,0.015398,0.015466,0.015504,0.015529,0.015494,0.015381,0.015236,0.015066,0.014811,0.014794,0.015151,0.015717,0.016237,0.016831,0.017015,0.016548,0.015681,0.014889,0.014033,0.013513,0.013552,0.013952,0.01427,0.014603,0.014836,0.014878,0.014801,0.014772,0.014783,0.014719,0.014543,0.014306,0.014065,0.013757,0.013669,0.013917,0.014362,0.014758,0.01519,0.015335,0.015016,0.014405,0.013825,0.013177,0.012693,0.012509,0.012502,0.012421,0.012343,0.012106,0.011593,0.010921,0.010281,0.00963,0.009047,0.00859,0.008219,0.007823,0.00742,0.007077,0.006819,0.006621,0.006419,0.006242,0.005987,0.005598,0.005132,0.004679,0.00423,0.003812,0.003441,0.003109,0.00278,0.002454,0.002147,0.00186,0.001588,0.00133,0.001093,0.000888,0.000736,0.000615,0.000502,0.000424,0.000357,0.000279,0.000191,0.000127,9.50E-05,7.80E-05,5.70E-05,3.50E-05,2.10E-05,2.80E-05
New Zealand,129,NZ,4783062,0.2038,0.012336,0.012499,0.012653,0.012797,0.012735,0.012952,0.013133,0.013277,0.013382,0.013471,0.013565,0.013548,0.01337,0.013101,0.012845,0.012564,0.012432,0.012543,0.012813,0.013051,0.013276,0.013523,0.013779,0.014028,0.014271,0.014523,0.014633,0.014531,0.014283,0.014037,0.013769,0.013494,0.013236,0.012989,0.01274,0.012505,0.012269,0.012028,0.011805,0.0116,0.011377,0.011354,0.011629,0.012087,0.012532,0.01302,0.013344,0.013387,0.013251,0.013141,0.012997,0.012937,0.013036,0.013219,0.013349,0.013466,0.013453,0.013242,0.012896,0.012555,0.0122,0.011835,0.011479,0.011131,0.010754,0.010333,0.010006,0.00983,0.009738,0.009619,0.009519,0.009263,0.008762,0.008105,0.007472,0.006824,0.006241,0.005782,0.005405,0.005013,0.004626,0.004246,0.003866,0.003492,0.003138,0.002798,0.002493,0.002232,0.002004,0.001776,0.001628,0.001444,0.001183,0.000851,0.000609,0.000504,0.000415,0.000306,0.000178,9.90E-05,0.000138
Nicaragua,130,NI,6545503,0.3437,0.01994,0.020128,0.020257,0.020332,0.020337,0.020323,0.02027,0.020182,0.020064,0.019923,0.019764,0.01958,0.019372,0.019151,0.018926,0.018696,0.018499,0.018354,0.018249,0.018138,0.018017,0.017945,0.01794,0.017973,0.017996,0.018026,0.017984,0.01783,0.0176,0.017362,0.017091,0.016841,0.016641,0.016458,0.016241,0.016015,0.015686,0.015207,0.01463,0.014053,0.013458,0.012891,0.012383,0.011915,0.011439,0.010969,0.010503,0.010039,0.009585,0.009149,0.008723,0.008354,0.008065,0.007833,0.007605,0.007385,0.007181,0.006986,0.006795,0.006605,0.006418,0.0062,0.005937,0.005638,0.005346,0.005074,0.00473,0.004283,0.003782,0.003296,0.002794,0.002429,0.002281,0.002272,0.002252,0.002254,0.002209,0.002069,0.001871,0.0017,0.001541,0.001389,0.001248,0.001118,0.000988,0.000861,0.000745,0.000641,0.000549,0.000456,0.000381,0.000324,0.000262,0.000194,0.000147,0.000123,0.000101,7.70E-05,4.80E-05,3.10E-05,5.90E-05
Niger (the),131,NE,23310719,0.9384,0.042856,0.04128,0.039755,0.038281,0.036967,0.035562,0.034204,0.032891,0.031621,0.030392,0.029204,0.028042,0.026898,0.025777,0.024691,0.023639,0.022614,0.021614,0.020641,0.019699,0.018787,0.017908,0.017062,0.016249,0.015466,0.014715,0.013994,0.013305,0.012647,0.012023,0.011433,0.01087,0.010329,0.009816,0.009332,0.008869,0.008472,0.008163,0.007915,0.007682,0.007475,0.007252,0.006991,0.006708,0.006447,0.006204,0.00596,0.005715,0.005472,0.005236,0.004996,0.0048,0.004669,0.004577,0.004484,0.004403,0.004279,0.004082,0.00384,0.003609,0.003377,0.00317,0.003008,0.002874,0.002735,0.002598,0.002457,0.002307,0.002151,0.002001,0.001855,0.001709,0.00156,0.001411,0.001266,0.001127,0.000992,0.000861,0.000736,0.000618,0.000505,0.000407,0.00033,0.000269,0.000213,0.000165,0.000124,9.20E-05,6.70E-05,4.70E-05,3.30E-05,2.50E-05,1.70E-05,1.00E-05,5.00E-06,4.00E-06,3.00E-06,2.00E-06,1.00E-06,0,0
Nigeria,132,NG,200963603,0.937,0.034812,0.034032,0.033237,0.032428,0.031738,0.030866,0.029997,0.029135,0.02828,0.02743,0.026583,0.025758,0.024963,0.02419,0.023427,0.022684,0.021922,0.021124,0.020311,0.019524,0.018755,0.018032,0.017373,0.016766,0.016177,0.015608,0.015088,0.014627,0.01421,0.013812,0.013432,0.013068,0.012716,0.012372,0.01204,0.01172,0.011383,0.011017,0.010631,0.010252,0.009878,0.009499,0.009114,0.008727,0.008346,0.007971,0.007605,0.007251,0.00691,0.006577,0.006249,0.005951,0.005694,0.005467,0.005245,0.005033,0.00482,0.004598,0.004371,0.004155,0.003946,0.003735,0.00352,0.003303,0.003091,0.002881,0.002683,0.002501,0.00233,0.002162,0.002001,0.001837,0.001665,0.001489,0.001323,0.001163,0.001012,0.000871,0.00074,0.000616,0.0005,0.000399,0.000318,0.000254,0.000196,0.000146,0.000106,7.60E-05,5.30E-05,3.60E-05,2.60E-05,1.90E-05,1.20E-05,7.00E-06,4.00E-06,3.00E-06,2.00E-06,1.00E-06,1.00E-06,0,0
Norway,133,NO,5378859,0.2626,0.010916,0.011098,0.011254,0.011388,0.011341,0.011498,0.011629,0.011735,0.011818,0.011891,0.011966,0.011991,0.011946,0.011867,0.011793,0.011702,0.011719,0.011903,0.012194,0.01247,0.012751,0.013001,0.013187,0.013328,0.013472,0.01361,0.013724,0.013812,0.013875,0.01392,0.013954,0.013941,0.013867,0.013751,0.013638,0.013537,0.013407,0.01324,0.013064,0.012894,0.0127,0.012666,0.012875,0.013234,0.013562,0.013892,0.014142,0.014255,0.014263,0.014277,0.014298,0.014194,0.013919,0.013535,0.013141,0.012704,0.012359,0.012177,0.012095,0.011988,0.011898,0.011734,0.011447,0.01109,0.010737,0.010335,0.010096,0.010122,0.010292,0.010413,0.01056,0.010434,0.009878,0.009047,0.008252,0.007433,0.006703,0.006148,0.005712,0.005245,0.004769,0.00435,0.004003,0.003708,0.003431,0.003182,0.00292,0.002624,0.002311,0.002002,0.001761,0.001555,0.001302,0.001002,0.000794,0.000706,0.000596,0.000448,0.000261,0.000143,0.00019
Oman,134,OM,4974992,0.4203,0.020045,0.018934,0.017963,0.017116,0.016418,0.015867,0.015343,0.014832,0.014324,0.013887,0.013588,0.013021,0.012019,0.010806,0.009808,0.008981,0.008484,0.008455,0.008858,0.009356,0.009823,0.011304,0.014223,0.018026,0.021675,0.025303,0.028435,0.030702,0.032249,0.033739,0.035221,0.035468,0.033992,0.031374,0.028678,0.025695,0.023118,0.021403,0.020248,0.01888,0.01743,0.016152,0.01509,0.014182,0.013342,0.012605,0.011804,0.010854,0.009836,0.008901,0.007997,0.007264,0.006778,0.00646,0.006154,0.005892,0.0056,0.005225,0.004803,0.004426,0.004077,0.003736,0.003405,0.003086,0.002784,0.002502,0.00223,0.001963,0.001711,0.001475,0.001243,0.001086,0.001037,0.001056,0.001078,0.001122,0.001118,0.001028,0.000885,0.000761,0.000641,0.000537,0.000462,0.000407,0.00035,0.000293,0.000246,0.000209,0.00018,0.000155,0.000137,0.00012,9.90E-05,7.40E-05,5.60E-05,4.70E-05,4.00E-05,3.10E-05,2.20E-05,1.60E-05,3.90E-05
Pakistan,135,PK,216565317,0.4639,0.026658,0.026072,0.025514,0.024984,0.024531,0.024053,0.023597,0.023164,0.022753,0.022363,0.02199,0.021649,0.021344,0.021069,0.020803,0.020545,0.020308,0.020096,0.019897,0.019696,0.019492,0.019269,0.019015,0.018734,0.018442,0.018139,0.017799,0.017409,0.016982,0.016544,0.016099,0.01562,0.015099,0.014552,0.014004,0.013449,0.012925,0.012453,0.012018,0.011587,0.011167,0.010758,0.010356,0.009965,0.00959,0.009225,0.008896,0.008614,0.008365,0.008122,0.007886,0.007653,0.007416,0.007175,0.006938,0.006705,0.006453,0.00617,0.005867,0.005569,0.005278,0.004972,0.004642,0.004304,0.003973,0.00364,0.003362,0.003167,0.003026,0.002885,0.002754,0.002618,0.002464,0.002299,0.002146,0.002004,0.001849,0.001675,0.001491,0.001314,0.001142,0.000983,0.000846,0.000725,0.00061,0.000502,0.000407,0.000328,0.000262,0.000197,0.000148,0.000117,8.70E-05,5.80E-05,3.70E-05,2.80E-05,2.20E-05,1.50E-05,8.00E-06,3.00E-06,4.00E-06
"Palestine, State of",136,PS,4981422,0.6616,0.027161,0.027636,0.027886,0.027935,0.027961,0.027571,0.027083,0.026515,0.025886,0.02521,0.024503,0.023795,0.023108,0.022452,0.021796,0.021117,0.020626,0.020415,0.020384,0.020327,0.020267,0.020183,0.020041,0.019837,0.019635,0.019454,0.019058,0.018343,0.017424,0.016519,0.015585,0.014736,0.01405,0.013478,0.012884,0.012284,0.011759,0.011332,0.010973,0.010633,0.010326,0.009993,0.009602,0.00918,0.008783,0.008395,0.008046,0.007757,0.007507,0.007254,0.007006,0.006748,0.006472,0.006181,0.005899,0.005633,0.005328,0.004966,0.004574,0.004195,0.003817,0.003495,0.003261,0.003089,0.002917,0.002753,0.002607,0.002476,0.002357,0.002249,0.002155,0.002041,0.001889,0.001714,0.001549,0.001387,0.001239,0.001112,0.001002,0.000893,0.00079,0.00069,0.000589,0.000493,0.000403,0.00032,0.00025,0.000197,0.000156,0.000116,8.60E-05,6.80E-05,5.00E-05,3.30E-05,2.10E-05,1.70E-05,1.30E-05,9.00E-06,5.00E-06,2.00E-06,2.00E-06
Panama,137,PA,4246440,0.304,0.01822,0.018316,0.018361,0.01836,0.018365,0.018262,0.01814,0.018002,0.017853,0.017693,0.017523,0.017365,0.01723,0.017113,0.016988,0.016853,0.016747,0.016682,0.016641,0.016596,0.01656,0.016469,0.016289,0.016053,0.015826,0.015589,0.015394,0.015273,0.015196,0.015109,0.015026,0.014921,0.014776,0.014607,0.014444,0.014276,0.014127,0.014011,0.013912,0.013801,0.01368,0.01355,0.013407,0.013248,0.01308,0.012905,0.012688,0.012409,0.012088,0.01176,0.011417,0.011075,0.010747,0.010426,0.010092,0.009753,0.009404,0.009044,0.008676,0.008309,0.007944,0.007581,0.007222,0.006869,0.00652,0.006176,0.005845,0.005531,0.005231,0.004939,0.004653,0.004382,0.004127,0.003887,0.003653,0.003429,0.003209,0.002988,0.002771,0.002562,0.002361,0.002166,0.001977,0.001795,0.00162,0.001453,0.001296,0.001148,0.00101,0.000873,0.00076,0.000665,0.000559,0.000441,0.000357,0.000311,0.000264,0.000209,0.000146,0.000105,0.000239
Papua New Guinea,138,PG,8776119,0.9711,0.025717,0.025303,0.024934,0.024605,0.02428,0.024041,0.023815,0.023597,0.023382,0.02317,0.022962,0.022724,0.022436,0.022113,0.021781,0.021432,0.021078,0.02073,0.020375,0.020008,0.019646,0.019208,0.018658,0.018044,0.017442,0.016836,0.016297,0.015867,0.015515,0.015157,0.0148,0.014492,0.014247,0.01404,0.013838,0.01365,0.013418,0.013112,0.012756,0.012407,0.012058,0.011697,0.011326,0.010948,0.010566,0.010181,0.0098,0.009428,0.009065,0.008703,0.008343,0.007998,0.007674,0.007366,0.007062,0.006763,0.006469,0.006178,0.00589,0.005606,0.005324,0.005046,0.004772,0.004499,0.004231,0.003972,0.003693,0.00338,0.003051,0.002734,0.00242,0.00214,0.001908,0.001713,0.001524,0.001346,0.001182,0.001031,0.000891,0.000765,0.000653,0.000551,0.00046,0.000379,0.000307,0.000245,0.000192,0.00015,0.000116,8.70E-05,6.70E-05,5.20E-05,3.70E-05,2.30E-05,1.10E-05,6.00E-06,5.00E-06,3.00E-06,1.00E-06,0,0
Paraguay,139,PY,7044639,0.5226,0.02016,0.019974,0.019816,0.019684,0.019442,0.019427,0.019413,0.019396,0.019374,0.01936,0.019362,0.019315,0.019189,0.019023,0.01886,0.018667,0.018598,0.018728,0.018973,0.019185,0.019405,0.019496,0.01938,0.019125,0.018873,0.018589,0.01832,0.018102,0.017902,0.017658,0.017382,0.017057,0.016666,0.016222,0.015764,0.015298,0.01477,0.014164,0.013508,0.01286,0.012218,0.011599,0.01102,0.010483,0.009958,0.009435,0.009034,0.008805,0.008693,0.008588,0.008512,0.008403,0.00822,0.007991,0.007785,0.00759,0.00739,0.007185,0.006976,0.006761,0.006537,0.006322,0.006125,0.005935,0.005739,0.005548,0.005312,0.005008,0.004662,0.004324,0.003983,0.003672,0.003412,0.003188,0.002961,0.002737,0.002528,0.002335,0.002153,0.001981,0.001824,0.001656,0.001467,0.001268,0.001083,0.000903,0.000751,0.000639,0.000556,0.000474,0.000414,0.000355,0.000284,0.000203,0.000143,0.000115,9.30E-05,6.90E-05,4.10E-05,2.50E-05,4.20E-05
Peru,140,PE,32510462,0.2106,0.018709,0.017831,0.017176,0.016717,0.016003,0.016124,0.016288,0.016473,0.016659,0.01688,0.017171,0.017232,0.01693,0.016412,0.015939,0.015437,0.015146,0.015207,0.015497,0.015742,0.015983,0.016225,0.016436,0.016619,0.016812,0.017018,0.017115,0.017052,0.016877,0.016695,0.016483,0.016278,0.016109,0.015955,0.015771,0.015569,0.015342,0.015083,0.014801,0.014511,0.014212,0.013915,0.013627,0.013344,0.013052,0.012754,0.012456,0.012157,0.011857,0.011554,0.011249,0.010938,0.010621,0.010298,0.009977,0.009658,0.00933,0.008985,0.008634,0.008282,0.007922,0.0076,0.007339,0.007113,0.006884,0.006668,0.006397,0.006036,0.005621,0.005221,0.00482,0.004467,0.004191,0.003969,0.003742,0.00352,0.003303,0.003082,0.00286,0.002651,0.002452,0.002247,0.002029,0.001806,0.001592,0.001388,0.001194,0.001014,0.000847,0.000674,0.000531,0.000437,0.00034,0.000238,0.000167,0.000135,0.000108,7.80E-05,4.50E-05,2.70E-05,4.00E-05
Philippines (the),141,PH,108116622,0.3968,0.01839,0.019354,0.020095,0.020633,0.021193,0.021239,0.021195,0.021079,0.020905,0.020674,0.020386,0.020133,0.01996,0.019838,0.019685,0.019512,0.019362,0.019247,0.019151,0.01904,0.018914,0.018772,0.018607,0.018415,0.018212,0.018008,0.017712,0.017282,0.016766,0.016254,0.015728,0.015243,0.014835,0.014482,0.014119,0.01375,0.013422,0.013148,0.012908,0.012676,0.01246,0.012216,0.01192,0.011592,0.011275,0.010953,0.010666,0.010437,0.010241,0.010036,0.009834,0.009595,0.009293,0.008951,0.008614,0.00827,0.007937,0.007626,0.007328,0.007023,0.006717,0.006399,0.006062,0.005713,0.005369,0.005028,0.004694,0.004372,0.00406,0.003755,0.00346,0.003171,0.002885,0.002608,0.002342,0.002084,0.001861,0.00169,0.001554,0.001426,0.001314,0.001192,0.001045,0.000887,0.000744,0.000609,0.000494,0.000406,0.000338,0.00027,0.000218,0.000179,0.000139,9.50E-05,6.60E-05,5.20E-05,4.20E-05,3.00E-05,1.70E-05,1.00E-05,1.50E-05
Poland,142,PL,37887771,0.4072,0.010121,0.010009,0.00995,0.009935,0.009574,0.00983,0.010055,0.010244,0.010389,0.010524,0.010683,0.010663,0.010381,0.009947,0.009549,0.00914,0.008921,0.009011,0.009317,0.009613,0.009923,0.010323,0.010819,0.011379,0.011968,0.012597,0.013149,0.013559,0.013879,0.014197,0.014466,0.014818,0.015316,0.015879,0.016375,0.016851,0.017105,0.017029,0.016724,0.016407,0.016045,0.015657,0.015279,0.014902,0.014498,0.014092,0.013665,0.013211,0.012761,0.012346,0.011956,0.011702,0.011643,0.011731,0.011822,0.011894,0.012151,0.012664,0.013316,0.013933,0.014568,0.014929,0.014858,0.014486,0.014104,0.013658,0.013163,0.012656,0.012117,0.011531,0.010945,0.010205,0.009248,0.008179,0.007132,0.006037,0.005268,0.00501,0.00508,0.005115,0.005197,0.00515,0.004853,0.004397,0.004003,0.003633,0.003258,0.002886,0.002522,0.002127,0.001797,0.001543,0.001242,0.000894,0.000649,0.000539,0.000439,0.000315,0.000166,9.60E-05,0.000117
Portugal,143,PT,10226178,0.074,0.007701,0.007802,0.007926,0.008072,0.008228,0.008412,0.008605,0.008804,0.009006,0.009208,0.009412,0.0096,0.009767,0.009915,0.010056,0.010187,0.0103,0.010392,0.010465,0.010533,0.010602,0.01063,0.010597,0.010531,0.010478,0.010437,0.010423,0.010451,0.010519,0.010604,0.010702,0.010885,0.011183,0.011564,0.011951,0.012343,0.012773,0.013246,0.013736,0.014209,0.014663,0.015061,0.015378,0.015618,0.015839,0.016062,0.016101,0.015881,0.015497,0.015103,0.014645,0.014346,0.014325,0.014472,0.014568,0.014669,0.014652,0.014436,0.014094,0.013775,0.013446,0.01316,0.012955,0.012802,0.012619,0.012414,0.012228,0.012073,0.011927,0.01177,0.01162,0.011367,0.010959,0.010452,0.009946,0.009411,0.00894,0.008583,0.008294,0.007974,0.007644,0.007273,0.006838,0.006355,0.005883,0.005425,0.004911,0.004314,0.003674,0.002985,0.002397,0.002022,0.001613,0.001163,0.000854,0.000711,0.00058,0.000424,0.00024,0.000132,0.000181
Puerto Rico,144,PR,2933404,0.4129,0.004349,0.005321,0.006356,0.007431,0.00863,0.009716,0.010762,0.011743,0.012634,0.013465,0.014265,0.014733,0.014733,0.014406,0.014054,0.013649,0.013185,0.012699,0.01221,0.011684,0.011109,0.010721,0.010626,0.010728,0.010825,0.010957,0.011073,0.011128,0.011153,0.011223,0.011323,0.011449,0.011609,0.011794,0.011983,0.012169,0.01239,0.012659,0.012951,0.013239,0.013537,0.013757,0.013856,0.013875,0.013892,0.013878,0.013919,0.01406,0.014253,0.014416,0.014578,0.014639,0.014542,0.014345,0.01414,0.013891,0.013721,0.013695,0.013745,0.013762,0.013801,0.013658,0.013231,0.012634,0.01205,0.011403,0.010975,0.010912,0.011062,0.01115,0.011255,0.01114,0.01067,0.009968,0.009301,0.008617,0.00798,0.007447,0.006983,0.006491,0.005991,0.005514,0.005068,0.004646,0.00424,0.003853,0.003471,0.003084,0.002704,0.002321,0.002,0.001751,0.001476,0.001176,0.00097,0.000862,0.000736,0.00058,0.000391,0.000264,0.000538
Qatar,145,QA,2832071,0.112,0.009213,0.00948,0.009658,0.009754,0.009595,0.009613,0.009567,0.009464,0.009312,0.009185,0.009154,0.008908,0.008326,0.007608,0.007076,0.006664,0.006752,0.007562,0.008943,0.010356,0.011706,0.013899,0.017268,0.02131,0.025196,0.029097,0.03215,0.033844,0.034527,0.035166,0.035698,0.035431,0.034159,0.032201,0.030092,0.027742,0.025628,0.02405,0.02283,0.021467,0.020027,0.018822,0.017943,0.017284,0.016645,0.016068,0.015422,0.014624,0.013732,0.012897,0.012096,0.011277,0.010428,0.009569,0.00873,0.00791,0.007128,0.006397,0.005716,0.005061,0.004433,0.003875,0.003404,0.003003,0.002632,0.002296,0.001996,0.001727,0.001487,0.00128,0.001104,0.000938,0.000769,0.000606,0.000465,0.000339,0.000247,0.000202,0.000189,0.000183,0.000191,0.000191,0.000169,0.000136,0.000112,9.30E-05,7.70E-05,6.70E-05,6.00E-05,5.40E-05,4.90E-05,4.30E-05,3.50E-05,2.50E-05,1.70E-05,1.30E-05,1.10E-05,1.00E-05,9.00E-06,7.00E-06,3.10E-05
Republic of North Macedonia,146,MK,2083458,0.5986,0.010463,0.010749,0.01095,0.011075,0.011319,0.011223,0.011115,0.011004,0.0109,0.010794,0.010676,0.010655,0.01078,0.011001,0.011231,0.011501,0.011722,0.011848,0.011924,0.012031,0.012127,0.012356,0.012786,0.013338,0.013865,0.014402,0.014833,0.01509,0.015228,0.015366,0.015476,0.015577,0.015686,0.015786,0.015849,0.01589,0.015856,0.015718,0.015509,0.015298,0.015076,0.014853,0.014643,0.014447,0.014242,0.014019,0.01388,0.01387,0.013939,0.013997,0.014067,0.014073,0.013971,0.013797,0.013631,0.013455,0.01329,0.013156,0.013035,0.012879,0.012679,0.0125,0.012362,0.012225,0.012061,0.011909,0.011554,0.010902,0.010062,0.009237,0.008379,0.007643,0.007121,0.006742,0.006334,0.005924,0.005531,0.005144,0.004765,0.004408,0.004079,0.003717,0.003296,0.002844,0.002417,0.002005,0.001636,0.001331,0.001078,0.000805,0.000588,0.000463,0.00034,0.000218,0.000131,9.40E-05,7.20E-05,4.90E-05,2.30E-05,8.00E-06,6.00E-06
Romania,147,RO,19364558,0.5769,0.01011,0.009822,0.009664,0.009617,0.009341,0.009672,0.010007,0.010333,0.010635,0.010938,0.011266,0.01141,0.011277,0.010969,0.010679,0.010362,0.010153,0.010135,0.010245,0.010351,0.010499,0.010607,0.010628,0.010621,0.01063,0.010567,0.010832,0.011604,0.012656,0.013673,0.014825,0.015366,0.014927,0.013902,0.012979,0.01193,0.011503,0.012111,0.013356,0.014459,0.015615,0.016379,0.016463,0.016114,0.01582,0.015428,0.015259,0.015501,0.015952,0.016322,0.016792,0.016653,0.015563,0.013921,0.012383,0.010718,0.009817,0.01016,0.011287,0.012258,0.013262,0.013972,0.014129,0.013908,0.013761,0.013627,0.013311,0.012774,0.012079,0.011357,0.010611,0.009838,0.009061,0.008303,0.007527,0.006691,0.006136,0.00601,0.006147,0.006254,0.006417,0.006341,0.00586,0.005124,0.004452,0.003784,0.003182,0.002712,0.002333,0.001901,0.001536,0.001282,0.001,0.00069,0.00047,0.000371,0.000297,0.000208,0.000104,5.20E-05,5.80E-05
Russian Federation (the),148,RU,145872260,0.4983,0.012338,0.012742,0.013003,0.013136,0.013221,0.013086,0.012878,0.01261,0.012295,0.011939,0.011547,0.011168,0.010829,0.010521,0.010235,0.010001,0.009739,0.00942,0.009104,0.008866,0.008668,0.00873,0.009163,0.009861,0.010553,0.011223,0.012098,0.013241,0.014511,0.015745,0.01702,0.017835,0.017938,0.017559,0.017197,0.016766,0.016334,0.015987,0.01569,0.015306,0.014851,0.01448,0.014252,0.01411,0.013979,0.013923,0.013698,0.013192,0.012548,0.011961,0.01132,0.011123,0.011614,0.012529,0.01337,0.014249,0.014848,0.014964,0.014752,0.014566,0.014334,0.014055,0.013764,0.013436,0.013035,0.012597,0.012004,0.011201,0.010266,0.00935,0.008447,0.007575,0.006765,0.006031,0.005296,0.004504,0.004081,0.004208,0.004666,0.005099,0.005632,0.005765,0.005232,0.004284,0.003429,0.002546,0.001877,0.001588,0.001543,0.001489,0.00142,0.001262,0.000996,0.00064,0.000368,0.00026,0.000204,0.000143,7.60E-05,4.20E-05,6.00E-05
Rwanda,149,RW,12626938,0.3864,0.031316,0.030172,0.02919,0.028349,0.027394,0.026958,0.026559,0.026183,0.025817,0.025473,0.025164,0.024745,0.024149,0.023441,0.022752,0.022052,0.021401,0.02084,0.020337,0.019834,0.019356,0.018846,0.018277,0.017686,0.017118,0.016532,0.016114,0.015952,0.015944,0.015906,0.015875,0.015727,0.01538,0.014891,0.014418,0.013955,0.013384,0.012673,0.011877,0.011081,0.010264,0.009548,0.009002,0.008574,0.008153,0.007773,0.007378,0.006933,0.006481,0.006062,0.00563,0.0054,0.005471,0.005722,0.005954,0.006235,0.006295,0.005991,0.005456,0.004963,0.004451,0.004028,0.003773,0.003624,0.003444,0.003265,0.003059,0.002798,0.002508,0.002237,0.001972,0.001747,0.001585,0.001465,0.001349,0.001249,0.001132,0.000981,0.000813,0.000661,0.000511,0.000404,0.000359,0.000355,0.000352,0.000361,0.000346,0.000288,0.000205,0.000111,4.90E-05,2.60E-05,1.60E-05,1.40E-05,1.90E-05,1.70E-05,1.40E-05,1.00E-05,4.00E-06,1.00E-06,0
